Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2024-06-05,184.65422768906947,188.09938606122208,181.44231535305582,184.7201970761506,184.7201970761506,32291611,AAPL
2024-06-06,183.2501433765154,186.01354815512025,180.75996849154265,183.4756187439846,183.4756187439846,59165567,AAPL
2024-06-07,182.9674554841169,186.76864253901823,181.57520535359444,183.23705817925165,183.23705817925165,31533602,AAPL
2024-06-10,182.20302371286203,183.92622277164674,178.84703612580984,182.3168661915845,182.3168661915845,37284573,AAPL
2024-06-11,183.6470050356657,185.04919332670502,181.79938806910033,183.52706370305953,183.52706370305953,33408915,AAPL
2024-06-12,182.3345751315826,184.0487023358227,178.90766063514394,182.15554594060973,182.15554594060973,45624289,AAPL
2024-06-13,181.98819346943114,185.07525839961772,180.9042976446183,182.14025994538912,182.14025994538912,37146078,AAPL
2024-06-14,185.71466448107728,187.382947810103,183.7103504618268,185.53735511029683,185.53735511029683,57886287,AAPL
2024-06-17,184.81283354943946,188.32892479764843,183.0125107164078,185.47787238119557,185.47787238119557,51872539,AAPL
2024-06-18,185.74004033047166,187.7774662752046,183.4198978282938,186.79479272537557,186.79479272537557,34322270,AAPL
2024-06-19,187.90086290109372,189.2489004773025,186.01404783375764,187.93951601464195,187.93951601464195,41497225,AAPL
2024-06-20,188.62929717858066,190.64162969630294,185.934817826329,188.3832943832779,188.3832943832779,25720232,AAPL
2024-06-21,188.7960733150388,190.49999514503457,185.43968527791077,188.32767469878587,188.32767469878587,47227785,AAPL
2024-06-24,184.9004332122204,187.70229874246505,183.2383437010532,185.01142339799384,185.01142339799384,49997052,AAPL
2024-06-25,186.7892844712954,188.7371678850229,183.161600150468,186.74365049462037,186.74365049462037,30214492,AAPL
2024-06-26,184.5231084639011,187.15207594262762,181.83327953591262,184.85444234514912,184.85444234514912,46628373,AAPL
2024-06-27,182.99959797417793,184.73407752685677,181.07463924363236,183.1985208069337,183.1985208069337,40875857,AAPL
2024-06-28,185.61573454567977,187.38342014207086,184.74195035137353,185.99493664920428,185.99493664920428,37502697,AAPL
2024-07-01,188.6813351547979,190.9240229510367,186.50079839257995,188.91455575345336,188.91455575345336,45197584,AAPL
2024-07-02,186.03722604176716,187.5445722018335,183.10980043636746,186.09682121420124,186.09682121420124,37408261,AAPL
2024-07-03,184.39807142028982,187.68039932943526,182.00642745788383,185.132616066699,185.132616066699,48456658,AAPL
2024-07-04,186.54609291109782,189.98205885206755,183.77430947898446,186.75270508973887,186.75270508973887,57858344,AAPL
2024-07-05,185.84518989620585,187.43477556950268,184.21516430964397,185.76777758880806,185.76777758880806,30132493,AAPL
2024-07-08,183.49273399655482,186.16339779434944,181.32435063432627,183.06885270754017,183.06885270754017,37263529,AAPL
2024-07-09,182.53207057958636,184.90099855886226,179.06806922238545,182.45963195217942,182.45963195217942,34154009,AAPL
2024-07-10,180.06725655958334,181.91475600933265,179.71138394927303,180.74895715363203,180.74895715363203,56250422,AAPL
2024-07-11,182.90254760682706,186.9735548007913,182.4033824444282,183.488175003444,183.488175003444,40514259,AAPL
2024-07-12,180.73707342680893,181.66046456564735,178.15536190830582,180.57462132562935,180.57462132562935,48787923,AAPL
2024-07-15,180.66308633187168,182.29601069315527,178.89688110847237,180.98877691778887,180.98877691778887,43712281,AAPL
2024-07-16,178.2091248336073,179.56883970278554,177.08909905265924,178.65006080093787,178.65006080093787,36119772,AAPL
2024-07-17,179.34772984737992,181.63925057170778,177.08704906749014,178.9799796752689,178.9799796752689,38042181,AAPL
2024-07-18,178.1804633527336,181.40481277281833,175.90968722725302,178.4758630899713,178.4758630899713,35217876,AAPL
2024-07-19,178.96541936071003,181.3948460903602,175.8152182770328,178.63739600856275,178.63739600856275,34300235,AAPL
2024-07-22,177.58229812961756,180.2880752912485,173.8898061494368,177.40967536814676,177.40967536814676,48607642,AAPL
2024-07-23,177.44774005786329,179.73390308181772,174.62117433902222,176.44411871596822,176.44411871596822,26259555,AAPL
2024-07-24,177.15064421251333,179.87767813322452,174.2221814652992,176.8407016097724,176.8407016097724,50801413,AAPL
2024-07-25,175.46893090681792,177.95134952699777,172.56408234183795,175.49710731848765,175.49710731848765,33320121,AAPL
2024-07-26,178.23449885161273,180.9167423907048,174.8878937880266,178.15401641966437,178.15401641966437,47416137,AAPL
2024-07-29,176.0122190930113,177.9857947971162,174.2770367485558,176.0787980750224,176.0787980750224,49905795,AAPL
2024-07-30,177.6825850032109,178.71175663325153,175.81635980217402,177.77196846649514,177.77196846649514,43726779,AAPL
2024-07-31,177.43247508465328,178.6367687023793,176.1471164559269,177.25176232307652,177.25176232307652,49345636,AAPL
2024-08-01,177.47683166156662,179.16725135602752,176.73542365040106,177.8953520522841,177.8953520522841,49772876,AAPL
2024-08-02,175.0029241292851,176.08166800174348,171.40324579134642,174.50171357341443,174.50171357341443,50904291,AAPL
2024-08-05,174.3180934918413,175.99300276260465,172.6573386288029,174.1620782791685,174.1620782791685,28918688,AAPL
2024-08-06,175.22566121717773,178.40222312889256,174.15274955135672,175.67791371531308,175.67791371531308,31278524,AAPL
2024-08-07,177.66302144343098,179.98103892406115,174.94117134623966,177.5544446527145,177.5544446527145,35910006,AAPL
2024-08-08,176.99282315219915,179.3649899657669,173.91241065512077,177.27203620490212,177.27203620490212,32929096,AAPL
2024-08-09,176.92174331888793,177.56204895553444,175.27229477526848,176.56708201408927,176.56708201408927,41818470,AAPL
2024-08-12,176.54018577150444,177.63875229339394,173.14114292284046,176.48665934210288,176.48665934210288,52060546,AAPL
2024-08-13,177.46214696728902,180.04956609509418,175.93660201758578,177.73117950220222,177.73117950220222,51267803,AAPL
2024-08-14,178.35886418027363,181.0357537967217,176.42548110125696,178.82817005067463,178.82817005067463,39680722,AAPL
2024-08-15,180.47289968104957,182.2169848447671,178.96401256452984,180.63433701830127,180.63433701830127,26241350,AAPL
2024-08-16,182.1486004255855,185.61240431414936,178.60473761828004,182.1021884577166,182.1021884577166,58762497,AAPL
2024-08-19,181.23016251746705,183.64845050461204,179.62061562765206,181.41278654147172,181.41278654147172,52934808,AAPL
2024-08-20,181.47689641102005,183.27372235948152,180.5204626298669,181.88020139958024,181.88020139958024,46417582,AAPL
2024-08-21,179.64341218944384,181.36861333664726,178.66595684761765,179.83759497716528,179.83759497716528,45872895,AAPL
2024-08-22,179.7975436218952,183.18247671853982,178.19861752094073,179.76939452993153,179.76939452993153,45756846,AAPL
2024-08-23,180.40431293001006,181.90001347553599,179.7558361557331,180.9274512849701,180.9274512849701,41697864,AAPL
2024-08-26,178.45769183298606,181.89052311553786,176.6626522162957,179.00519128342194,179.00519128342194,56662359,AAPL
2024-08-27,179.412526214585,180.91716706042294,175.93734500280175,179.50815279860856,179.50815279860856,41294264,AAPL
2024-08-28,179.46928640904179,180.63175719695784,177.489593245041,179.439591035293,179.439591035293,52985601,AAPL
2024-08-29,178.48252198307847,179.93167281657773,176.71883968847945,177.9860428681558,177.9860428681558,45453755,AAPL
2024-08-30,177.89458549826782,180.71986314703418,176.25811192226027,178.06417729443962,178.06417729443962,40407587,AAPL
2024-09-02,177.63834299208105,179.02075150856388,174.20817520548772,176.91248214232934,176.91248214232934,55327240,AAPL
2024-09-03,173.29752093186346,174.69058191705963,171.56660602516303,172.9700804438626,172.9700804438626,54088465,AAPL
2024-09-04,172.31286886050273,175.61905385489231,170.90726255741933,172.35911314716645,172.35911314716645,28433860,AAPL
2024-09-05,172.53019128488955,174.19266736830468,169.97583824711407,172.62609218441088,172.62609218441088,51136579,AAPL
2024-09-06,171.80353992797987,173.73573972745905,170.47781765715573,171.88085484046502,171.88085484046502,33805265,AAPL
2024-09-09,172.3860313798698,175.4492376611441,170.555615916915,172.2774372731541,172.2774372731541,46177962,AAPL
2024-09-10,170.90424638878014,174.7956830338472,169.3536126496827,171.38292655466032,171.38292655466032,29975347,AAPL
2024-09-11,171.10799935070358,173.63093194659152,168.15593739720865,170.99073242329072,170.99073242329072,48402820,AAPL
2024-09-12,169.16606963693306,172.2125457340442,168.29069953525746,169.38251381232755,169.38251381232755,35558045,AAPL
2024-09-13,171.70614592278704,173.04447998503778,169.21735972478908,171.95624516683162,171.95624516683162,46873723,AAPL
2024-09-16,174.1584918465353,175.766327372273,170.99214481062953,173.55396377289023,173.55396377289023,32210978,AAPL
2024-09-17,172.97878711395535,175.37158051439607,171.91324388176267,173.30650390348734,173.30650390348734,58078247,AAPL
2024-09-18,175.632635893613,179.07759426149096,172.44222914328557,175.57183993357657,175.57183993357657,27839063,AAPL
2024-09-19,175.4769409485777,178.3760364206578,173.76787797217824,175.06236045369775,175.06236045369775,25360757,AAPL
2024-09-20,172.68925857755815,173.94762817794614,171.18802274241054,172.4106135292462,172.4106135292462,26089244,AAPL
2024-09-23,169.75946917714307,173.4503977344352,167.7838608755346,170.1420623179397,170.1420623179397,49497016,AAPL
2024-09-24,168.70965166731764,169.3530583715523,165.81947035453223,168.27483154219877,168.27483154219877,26907033,AAPL
2024-09-25,166.86817341497118,168.85099250136184,163.40422021349553,166.6522956059735,166.6522956059735,59600241,AAPL
2024-09-26,166.64755395390648,167.27478734765086,163.00841920205698,166.05839042149566,166.05839042149566,45753865,AAPL
2024-09-27,168.22034524373188,171.47310610924148,165.10553936933954,168.41151782277123,168.41151782277123,56414282,AAPL
2024-09-30,167.04878076785886,168.6602271720354,166.0474422767968,167.53502497741545,167.53502497741545,46835513,AAPL
2024-10-01,166.94437423645414,168.39967254262058,165.23236888751723,167.04925188728478,167.04925188728478,51784356,AAPL
2024-10-02,167.42521156910954,169.01151014927498,164.64316994107398,167.28765061168522,167.28765061168522,56367076,AAPL
2024-10-03,166.44479421117913,167.9573857004456,164.72979583825776,166.56265909932765,166.56265909932765,35075842,AAPL
2024-10-04,169.06662961034138,171.90089426356886,165.7662527842994,169.05706603603232,169.05706603603232,49257912,AAPL
2024-10-07,170.15239273474097,171.31967381350975,167.63225441476138,170.099787808855,170.099787808855,33152732,AAPL
2024-10-08,167.55901335350106,170.73653208827318,166.302950287325,168.17641655495154,168.17641655495154,57976413,AAPL
2024-10-09,169.7616210929787,173.43125583228698,168.38740092359785,170.19360015425548,170.19360015425548,28631800,AAPL
2024-10-10,169.90277838394675,172.13747502198075,167.69489798329292,170.16609876387832,170.16609876387832,44362308,AAPL
2024-10-11,168.798299554061,170.0453994095671,167.05818164577258,168.26255952059174,168.26255952059174,53904794,AAPL
2024-10-14,166.72632305996964,170.28532018996964,164.93536979805694,167.05485546911058,167.05485546911058,45190410,AAPL
2024-10-15,167.9350158781752,169.1026914399053,166.17311306002992,167.6501978490134,167.6501978490134,36728314,AAPL
2024-10-16,167.0808231678673,169.74963786097885,165.7771139013804,167.04608851416734,167.04608851416734,44923405,AAPL
2024-10-17,166.7462514472403,169.5347931511904,163.83022530222024,166.5541681123912,166.5541681123912,43695272,AAPL
2024-10-18,168.43964967424122,170.74081044497478,165.4859128254841,168.5788412173196,168.5788412173196,29571138,AAPL
2024-10-21,169.4011780764181,173.03609444668172,167.98118685420968,169.6763913352064,169.6763913352064,43789026,AAPL
2024-10-22,172.54406258881951,173.58219409389199,170.85892183306365,172.22714639153685,172.22714639153685,28247865,AAPL
2024-10-23,169.9719196743654,171.76758477918113,167.7343598209532,170.50575913011423,170.50575913011423,30307036,AAPL
2024-10-24,169.07286608202287,172.05203971501825,167.75894675511412,168.79119032735412,168.79119032735412,32794109,AAPL
2024-10-25,168.54008735528458,172.0885658023713,167.87225023111998,168.96662471933465,168.96662471933465,37056262,AAPL
2024-10-28,169.37600350706882,171.71776298163942,166.56521160411475,169.11212787923841,169.11212787923841,26437799,AAPL
2024-10-29,169.72735097745291,171.61586366466136,167.78616789230838,169.34228379457588,169.34228379457588,45787027,AAPL
2024-10-30,169.3741127833474,172.56380403607096,167.10956630179103,169.2564138230469,169.2564138230469,29918299,AAPL
2024-10-31,168.63107666283656,169.40422833010135,166.5603258408478,168.06961768184823,168.06961768184823,30731457,AAPL
2024-11-01,167.93874968618317,168.8580958576634,166.9243170647478,167.81581803250813,167.81581803250813,55956503,AAPL
2024-11-04,165.5170797051727,168.0878586938892,163.60835382483427,165.90810052678287,165.90810052678287,38519750,AAPL
2024-11-05,167.71440268711947,169.92929123243914,165.9955275348773,167.9268906053237,167.9268906053237,25321311,AAPL
2024-11-06,171.19264061406142,173.38054835444836,169.5527346707908,170.84719612535557,170.84719612535557,57156086,AAPL
2024-11-07,169.48321165679118,172.5157422544338,166.56133650456547,169.15358453146703,169.15358453146703,51256364,AAPL
2024-11-08,168.19417350607694,169.18000067518363,165.8950529639524,167.9752562143915,167.9752562143915,42922407,AAPL
2024-11-11,167.89179982218525,168.92016072809756,166.38920145395633,167.88511684005277,167.88511684005277,33103156,AAPL
2024-11-12,168.36736405838033,170.7368711061305,166.62706430176854,168.26389436940812,168.26389436940812,50200224,AAPL
2024-11-13,170.55754117777482,172.53358609176192,169.74286239455608,170.69108142541901,170.69108142541901,31905709,AAPL
2024-11-14,170.09234113096272,171.63605825329554,167.82371008922237,169.88242384374888,169.88242384374888,51008692,AAPL
2024-11-15,172.52851141146195,173.45796216796728,168.93883956619192,172.21967218406024,172.21967218406024,47368010,AAPL
2024-11-18,171.34207958372215,172.21890638115715,167.83968014350341,171.1842153945788,171.1842153945788,45059479,AAPL
2024-11-19,168.89613879240633,171.28159452188365,167.69863841103546,169.27932887463868,169.27932887463868,38823425,AAPL
2024-11-20,169.92665802714336,172.1836292355129,167.9474822539763,169.4670911869654,169.4670911869654,30931169,AAPL
2024-11-21,171.95608637482502,172.9188445698325,169.81679567269572,171.9241196860086,171.9241196860086,38806592,AAPL
2024-11-22,170.51921942076245,171.76740394276695,168.63332749927602,170.39763492381823,170.39763492381823,43130338,AAPL
2024-11-25,169.2779711502066,171.47449372718455,167.18858779415933,169.73900469755225,169.73900469755225,43839510,AAPL
2024-11-26,170.00805385505245,172.55420943933714,168.4833300981213,169.59883338522755,169.59883338522755,35925144,AAPL
2024-11-27,168.74604162837542,169.995770201661,165.83307714987447,168.65935104128658,168.65935104128658,57872020,AAPL
2024-11-28,165.93340683935028,169.0233620618299,163.72837739488446,166.0420237562825,166.0420237562825,46710834,AAPL
2024-11-29,165.19722940008324,167.58397995831578,163.6259302442549,166.20357671185005,166.20357671185005,33041172,AAPL
2024-12-02,166.3062595690662,167.17301834260132,162.74941219149972,166.06281324745953,166.06281324745953,46686181,AAPL
2024-12-03,168.10157898401508,168.51428015885276,166.3154796966332,167.4919869449489,167.4919869449489,44834756,AAPL
2024-12-04,167.53903880058542,170.85701618149324,165.5694363241765,167.74961202307873,167.74961202307873,57636176,AAPL
2024-12-05,169.90677759672815,172.70375212473692,168.9720838360558,170.06352431990317,170.06352431990317,46119533,AAPL
2024-12-06,170.6721915780077,172.22168829915222,168.69176394367574,170.5329405204083,170.5329405204083,31818998,AAPL
2024-12-09,171.34279399128602,173.10489745281134,169.82104788430055,171.28778020411488,171.28778020411488,30397779,AAPL
2024-12-10,170.73895573410866,173.0453786809424,167.24083242520527,170.65332071038387,170.65332071038387,46270960,AAPL
2024-12-11,169.01934517840658,171.55237085993423,166.670356293733,168.71241843571693,168.71241843571693,38494569,AAPL
2024-12-12,170.842079024866,171.9221618224682,167.24023842879774,170.56805980759336,170.56805980759336,25070202,AAPL
2024-12-13,170.93819520107488,172.22529371572105,168.90462970239537,171.1488779785642,171.1488779785642,45707020,AAPL
2024-12-16,172.73853213416865,174.8711466170849,169.8214581440273,172.67362507051104,172.67362507051104,59972958,AAPL
2024-12-17,169.6703592035723,172.26342316515672,167.9212306770459,169.70693130201724,169.70693130201724,25703260,AAPL
2024-12-18,168.47521922745378,170.17069296242298,167.08569682899753,168.47525173370587,168.47525173370587,55292094,AAPL
2024-12-19,170.30360970340564,172.71692162480252,167.44747160704395,170.5869451017248,170.5869451017248,50232662,AAPL
2024-12-20,172.49745060026873,175.7150856803641,169.66773501651787,172.7070168960562,172.7070168960562,35330349,AAPL
2024-12-23,172.59221956522555,174.71858236917177,171.18465581715486,172.55462953529175,172.55462953529175,25822222,AAPL
2024-12-24,176.50647859310345,180.0118341362386,175.20468470699228,176.54745023493481,176.54745023493481,56817737,AAPL
2024-12-25,177.6274264985554,179.73600646570003,175.3470480342781,177.44494142406188,177.44494142406188,43507547,AAPL
2024-12-26,174.89821001674093,175.5443395267272,172.74543443435644,174.41856652991325,174.41856652991325,39128033,AAPL
2024-12-27,171.80928113306936,175.345697811548,169.96934985397633,172.1435248053766,172.1435248053766,25629774,AAPL
2024-12-30,170.94377040974857,172.12155134727166,168.76308985714633,170.93046188484226,170.93046188484226,51675844,AAPL
2024-12-31,170.14029168324407,171.57430991658495,167.32594498636814,169.92838415308617,169.92838415308617,38393699,AAPL
2025-01-01,172.01626853122778,174.35172812978442,168.22893876106548,171.42350334273243,171.42350334273243,38230533,AAPL
2025-01-02,172.1287918403115,175.73031370157923,170.8631101443871,172.34420689733076,172.34420689733076,34607549,AAPL
2025-01-03,170.5531120702507,172.04486516845594,168.19077685817675,170.2506096165538,170.2506096165538,42630141,AAPL
2025-01-06,170.1049747339699,172.154679061488,166.96508919313914,170.24180644238618,170.24180644238618,57604747,AAPL
2025-01-07,170.3652842689132,172.54212467195353,167.7574197904727,171.04965053338958,171.04965053338958,38853221,AAPL
2025-01-08,172.0259019351115,175.04206927612213,170.72302344419163,171.66971490889034,171.66971490889034,32552831,AAPL
2025-01-09,171.9776745645066,175.27409244763734,169.07130326463127,172.09916079235873,172.09916079235873,40354714,AAPL
2025-01-10,169.1537535049879,170.97743659919055,166.33804202998377,168.94435552007562,168.94435552007562,49133487,AAPL
2025-01-13,171.09735598852834,173.88214339530913,168.3880365222532,170.82952672245213,170.82952672245213,56261595,AAPL
2025-01-14,168.07193319123115,171.0873675116807,165.17600778334,168.48848916168956,168.48848916168956,52680276,AAPL
2025-01-15,169.09577662950386,171.21680750780112,166.80305254920626,169.1563222417592,169.1563222417592,58830817,AAPL
2025-01-16,170.7139628091708,172.2178039926028,168.72526499974953,170.61214075883024,170.61214075883024,31620333,AAPL
2025-01-17,169.26222334690974,171.0049168636954,168.25825301436578,169.2997112663485,169.2997112663485,52200764,AAPL
2025-01-20,168.244600948249,170.43812413380925,165.88225422069706,168.16412030126278,168.16412030126278,36442328,AAPL
2025-01-21,169.49654814390678,170.74387903438193,167.18143256077494,169.13500641443358,169.13500641443358,26989094,AAPL
2025-01-22,169.08177579897625,172.0037464127838,167.44737897604614,169.30102428202574,169.30102428202574,53027322,AAPL
2025-01-23,169.95811448941757,172.70709347077627,167.95416365975848,170.1383739538841,170.1383739538841,25147523,AAPL
2025-01-24,170.163117276391,172.78290756355506,167.4429824145417,170.47874981316642,170.47874981316642,29651423,AAPL
2025-01-27,168.3436898041039,170.6103160904811,167.45486489833087,168.4127430657222,168.4127430657222,35595147,AAPL
2025-01-28,168.4547320526114,171.0493795579862,167.2662437013635,168.263628656732,168.263628656732,42414388,AAPL
